id,label
727,http://dekaum.deu.edu.tr/calismalarimiz/
728,http://dekaum.deu.edu.tr/genc-hukukcular-kadina-siddeti-tartisti/
729,http://dekaum.deu.edu.tr/ulusal-ve-uluslararasi-belgeler/
730,http://dekaum.deu.edu.tr/hakkimizda/yonetmelik/
731,http://dekaum.deu.edu.tr
732,http://dekaum.deu.edu.tr/kutuphane/
733,http://dekaum.deu.edu.tr/tamamlanan-projelerimiz/
734,http://dekaum.deu.edu.tr/hakkimizda/ilgili-baglantilar/
735,http://dekaum.deu.edu.tr/hakkimizda/
736,http://dekaum.deu.edu.tr/etkinliklerimiz/
737,http://dekaum.deu.edu.tr/uluslararasi-goc-konferansi-sonuc-deklarasyonu-yayinlandi/
738,http://dekaum.deu.edu.tr/en/
739,http://dekaum.deu.edu.tr/try/
740,http://dekaum.deu.edu.tr/turkiye-cumhuriyeti-cumhurbaskanligi-dokuz-eylul-universitesi-uluslararasi-konferansi-goc-onumuzdeki-yirmi-yilin-projeksiyonu-ve-otesi/
741,http://dekaum.deu.edu.tr/yonetim-kurulu/
742,http://dekaum.deu.edu.tr/haziran-2021-seminer-serisi/
743,https://prodeb.deu.edu.tr/tr/arastirma-odulleri-ve-hakemlikler/
744,https://prodeb.deu.edu.tr/tr/teydeb/
745,https://prodeb.deu.edu.tr/news/t-c-kuzeydogu-kalkinma-ajansi-2021-yili-fizibilite-destek-programi/
746,https://prodeb.deu.edu.tr/tr/ipa/
747,https://prodeb.deu.edu.tr/tr/erasmus/
748,https://prodeb.deu.edu.tr/news-category/bakanlik-destekleri/
749,https://prodeb.deu.edu.tr/tr/personel/
750,https://prodeb.deu.edu.tr/news/t-c-ipekyolu-kalkinma-ajansi2021-yili-teknik-destek-programi/
751,https://prodeb.deu.edu.tr/tr/kapanan-cagrilar/
752,https://prodeb.deu.edu.tr/tr/altyapi-olanaklarimiz/
753,https://prodeb.deu.edu.tr/news/kosgeb-ar-ge-ur-ge-ve-inovasyon-destek-programi-2021-01-sayili-proje-teklif-cagrisi-bilgilendirme-webinari/
754,https://prodeb.deu.edu.tr/tr/ttgv/
755,https://prodeb.deu.edu.tr/tr/vakif-ve-dernekler/
756,https://prodeb.deu.edu.tr/news/susan-facce-era-gas-ict-agri-food-ve-suscrop-ortak-cagrisi-acildi/
757,https://prodeb.deu.edu.tr/news/15-temmuz-demokrasi-ve-milli-birlik-gunu-anma-etkinlikleri/
758,https://prodeb.deu.edu.tr/news/t-c-dogu-akdeniz-kalkinma-ajansi-2021-yili-turizm-altyapisinin-gelistirilmesi-kucuk-olcekli-altyapi-mali-destek-programi/
759,https://prodeb.deu.edu.tr/tr/bakanlik-destekleri/
760,https://prodeb.deu.edu.tr/news/t-c-cukurova-kalkinma-ajansi-2021-yili-teknik-destek-programi/
761,https://prodeb.deu.edu.tr/news-category/kosgeb/
762,https://prodeb.deu.edu.tr/tr/bilim-ve-toplum/
763,https://prodeb.deu.edu.tr/news/t-c-kuzey-anadolu-kalkinma-ajansi-kaynak-verimliligi-ve-yonetim-danismanligi-teknik-destek-programi/
764,https://prodeb.deu.edu.tr/news/uluslararasi-rekabetciligin-gelistirilmesinin-desteklenmesi/
765,https://prodeb.deu.edu.tr/news/2511-kolombiya-bilim-teknoloji-ve-yenilik-bakanligi-minciencias-ile-ikili-isbirligi-seyahat-destek-programi-cagriya-acildi/
766,https://prodeb.deu.edu.tr/news/klinik-arastirma-projeleri-cagrisi-programi/
767,https://prodeb.deu.edu.tr/tr/bideb/
768,https://prodeb.deu.edu.tr/news/dusuk-maliyetli-uzaya-firlatma-yarismasi/
769,https://prodeb.deu.edu.tr/horizon2020/
770,https://prodeb.deu.edu.tr/tr/tuseb/
771,https://prodeb.deu.edu.tr/news-category/arastirma-odulleri-ve-hakemlikler/
772,https://prodeb.deu.edu.tr/news/t-c-dogu-marmara-kalkinma-ajansi-2021-yili-teknik-destek-programi/
773,https://prodeb.deu.edu.tr/news/t-c-cukurova-kalkinma-ajansi-turizmde-destinasyon-yonetimi-kucuk-olcekli-altyapi-mali-destek-programi/
774,https://prodeb.deu.edu.tr/news-category/vakif-ve-dernekler/
775,https://prodeb.deu.edu.tr/news/fizibilite-destegi-referans-no-tr42-21-fzd/
776,https://prodeb.deu.edu.tr/tr/siparise-dayali-ar-ge-projeleri-icin-kobi-destekleme-cagrisi-teydeb/
777,https://prodeb.deu.edu.tr/sureli-cagrilar/
778,https://prodeb.deu.edu.tr/news/spinal-muskuler-atrofi-sma-hastaligina-yonelik-stratejik-ar-ge-proje-cagrisi/
779,https://prodeb.deu.edu.tr/news/t-c-kuzey-dogu-anadolu-kalkinma-ajansi-2021-yili-teknik-destek-programi/
780,https://prodeb.deu.edu.tr/news/marie-sklodowska-curie-uluslararasi-burs-ve-arastirma-dolasim-destekleri-msca/
781,https://prodeb.deu.edu.tr/news/t-c-cukurova-kalkinma-ajansi-fizibilite-destek-programi/
782,https://prodeb.deu.edu.tr/news/teknolojik-urun-deneyim-tur-belgesi-destegi/
783,https://prodeb.deu.edu.tr/news/t-c-dogu-akdeniz-kalkinma-ajansi2021-yili-imalat-sanayisi-teknik-destek-programi-ilani/
784,https://prodeb.deu.edu.tr/news/turk-egitim-vakfi-duyurulari/
785,https://prodeb.deu.edu.tr/tr/kapanan-cagrilar-2/
786,https://prodeb.deu.edu.tr/news/t-c-dogu-akdeniz-kalkinma-ajansidogaka-2021-yili-teknik-destek-programi-ilani/
787,https://prodeb.deu.edu.tr/tr/horizon2020/
788,https://prodeb.deu.edu.tr/tr/cost/
789,https://prodeb.deu.edu.tr/news/yesil-sehirler-fikir-ve-proje-yarismasi/
790,https://prodeb.deu.edu.tr/tr/ardeb/
791,https://prodeb.deu.edu.tr/news-category/kalkinma-ajansi-destekleri/
792,https://prodeb.deu.edu.tr/news/yapay-zeka-konulu-eureka-kumeleri-2-ortak-cagrisi-cevrim-ici-bilgilendirme-gunu/
793,https://prodeb.deu.edu.tr/tr/patent-tabanli-teknoloji-transferi-destekleme-cagrisi-teydeb/
794,https://prodeb.deu.edu.tr/tr/kosgeb/
795,https://prodeb.deu.edu.tr/news/t-c-dogu-karadeniz-kalkinma-ajansiimalat-sanayi-sektoru-yonetim-danismanligi-teknik-destek-programi/
796,https://prodeb.deu.edu.tr/news/loreal-unesco-bilim-kadinlari-icin-programi-uluslararasi-odulleri-2021-ilani/
797,https://prodeb.deu.edu.tr/news/bideb-2214-a-ve-2219-programlari-2021-yili-basvurulari-basliyor/
798,https://prodeb.deu.edu.tr/en/home/
799,https://prodeb.deu.edu.tr/tr/sureli-cagrilar/
800,https://prodeb.deu.edu.tr/news/2020-2021-angela-burdett-coutts-ve-talat-miras-odulleri-basvurusu-basladi/
801,https://prodeb.deu.edu.tr/news-category/diger-uluslararasi-projeler/
802,https://prodeb.deu.edu.tr/tr/paydaslarimiz/
803,https://prodeb.deu.edu.tr/tr/diger-uluslararasi-projeler/
804,https://prodeb.deu.edu.tr/news/era-permed-2021-yili-cagrisi/
805,https://prodeb.deu.edu.tr/news/t-c-cukurova-kalkinma-ajansi-yenilik-ve-verimlilik-kucuk-olcekli-altyapi-programi/
806,https://prodeb.deu.edu.tr/news/ardeb-1001-programi-proje-yazma-egitimi/
807,https://prodeb.deu.edu.tr/news/2021-yili-tubitak-bilim-ozel-hizmet-ve-tesvik-odulleri-basvurulari-basladi/
808,https://prodeb.deu.edu.tr/tr/anasayfa/
809,https://prodeb.deu.edu.tr/news/t-c-dogu-akdeniz-kalkinma-ajansi-2021-yili-fizibilite-destegi-programi/
810,https://prodeb.deu.edu.tr/tr/biz-kimiz/
811,https://prodeb.deu.edu.tr/tr/iletisim/
812,https://prodeb.deu.edu.tr/news-category/ardeb/
813,https://prodeb.deu.edu.tr/tubitak-basvuru-sihirbazi/
814,https://prodeb.deu.edu.tr/news/t-c-dogu-karadeniz-kalkinma-ajansi-turizm-sektoru-yonetim-danismanligi-teknik-destek-programi/
815,https://prodeb.deu.edu.tr/tr/surekli-acik-cagrilar/
816,https://prodeb.deu.edu.tr/tr/fon-imkanlari/
817,https://prodeb.deu.edu.tr/news/ceis-yapi-tasarim-yarismasi/
818,https://prodeb.deu.edu.tr/news/2568-cin-bilimler-akademisi-cas-ile-ikili-isbirligi-programi/
819,https://prodeb.deu.edu.tr/news/sanayi-yenilik-ag-mekanizmasi-sayem-2-faz-cagrisi/
820,https://prodeb.deu.edu.tr/news/euronanomed-iii-era-net-on-nanomedicine-2021-yili-cagrisi/
821,https://prodeb.deu.edu.tr/news-category/tuseb/
822,https://prodeb.deu.edu.tr/news/1546/
823,https://prodeb.deu.edu.tr/news/spinal-muskuler-atrofi-sma-hastaliginin-tanisi-kapsaminda-gelistirilmis-tani-teknolojilerinin-performans-degerlendirme-calismasina-yonelik-proje-cagrisi/
824,https://prodeb.deu.edu.tr/tr/kalkinma-ajansi-destekleri/
825,https://global.deu.edu.tr/research-and-application-centers/
826,http://international.deu.edu.tr/en/erasmus-ogrenci-hareketliligi/
827,https://global.deu.edu.tr/mevlana-partnerships/
828,https://global.deu.edu.tr/employment-procedures-for-foreign-staff/
829,https://global.deu.edu.tr/degree-programs/
830,https://global.deu.edu.tr/student-visa/
831,https://global.deu.edu.tr/international-student-admissions/
832,https://global.deu.edu.tr/scientific-research-unit/
833,https://global.deu.edu.tr/technology-and-innovation/
834,https://debis.deu.edu.tr/ders-katalog/2020-2021/eng/index.html
835,https://global.deu.edu.tr/scholarships-for-international-students/
836,https://global.deu.edu.tr/about/
837,http://international.deu.edu.tr/en/%20
838,https://global.deu.edu.tr/post-graduate-education/
839,http://www.kutuphane.deu.edu.tr/en/home-page/
840,https://global.deu.edu.tr/erasmus-partnerships/
841,https://global.deu.edu.tr/tuition-fees/
842,http://sanaltur.deu.edu.tr/
843,https://global.deu.edu.tr/career-planning-alumni-relations/
844,https://global.deu.edu.tr/residence-permit/
845,https://global.deu.edu.tr/academic-units/
846,http://debis.deu.edu.tr/ders-katalog/2020-2021/eng/index.html
847,https://global.deu.edu.tr/academic-supervision/
848,https://global.deu.edu.tr/global-partnerships/
849,https://global.deu.edu.tr/health-insurance/
850,https://global.deu.edu.tr/message-from-our-students/
851,http://kisi.deu.edu.tr
852,http://tupbebek.deu.edu.tr/ind/?id=2
853,http://desum.deu.edu.tr
854,http://lokal.deu.edu.tr/aylik-menu/
855,http://lokal.deu.edu.tr/iletisim-ve-rezervasyon/
856,http://lokal.deu.edu.tr/pastane/
857,http://lokal.deu.edu.tr/alakart-menu/
858,http://lokal.deu.edu.tr/en/home/
859,http://cevmer.deu.edu.tr/hakkimizda/
860,http://cevmer.deu.edu.tr/
861,http://cevmer.deu.edu.tr/hakkimizda/yonetim/
862,http://cevmer.deu.edu.tr/hakkimizda/calisma-alanlar/
863,http://cevmer.deu.edu.tr/hakkimizda/tanitim/
864,http://cevmer.deu.edu.tr/fotograflar/
865,http://cevmer.deu.edu.tr/hakkimizda/cevmerduyurular/
866,http://cevmer.deu.edu.tr/duyurular/prof-dr-orhan-usluyu-2-vefat-yilinda-saygiyla-aniyoruz/
867,http://cevmer.deu.edu.tr/iletisim/
868,http://cevmer.deu.edu.tr/duyurular/prof-dr-orhan-uslu-hocamizi-anarken-cevre-sorunlarinin-dunu-bugunu-yarini-toplantisi/
869,http://cevmer.deu.edu.tr/hakkimizda/personel/
870,http://cevmer.deu.edu.tr/duyurular/dezenfeksiyon-metotlari-ve-teknikleri/
871,http://cevmer.deu.edu.tr/en/
872,http://cevmer.deu.edu.tr/yayinlarimiz/
873,http://cevmer.deu.edu.tr/duyurular/dunya-su-gunu/
874,http://cevmer.deu.edu.tr/duyurular/3-uluslararasi-sehir-cevre-ve-saglik-kongresi/
875,http://cevmer.deu.edu.tr/faaliyetler/
876,http://cevmer.deu.edu.tr/faydalibaglantilar/
877,https://deuzem.deu.edu.tr/deneyimlerimiz/
878,https://deuzem.deu.edu.tr/yayinlarimiz/
879,https://deuzem.deu.edu.tr/canli-yayin/
880,https://deuzem.deu.edu.tr/podcast-2/
881,https://deuzem.deu.edu.tr/?page_id=687
882,https://deuzem.deu.edu.tr/istatistikler/
883,https://deuzem.deu.edu.tr/iletisim/
884,https://deuzem.deu.edu.tr/hakkimizda/misyonumuz/
885,https://deuzem.deu.edu.tr/?page_id=497
886,https://deuzem.deu.edu.tr/ogrenci/
887,http://online.deu.edu.tr/
888,http://www.kutuphane.deu.edu.tr/
889,https://deuzem.deu.edu.tr/uzaktanogreniyorum
890,https://deuzem.deu.edu.tr/yonetmelik-ve-yonergeler/
891,https://deuzem.deu.edu.tr/egitmen/
892,https://deuzem.deu.edu.tr/hakkimizda/
893,https://deuzem.deu.edu.tr/programlarimiz/
894,https://debishs.deu.edu.tr/default.aspx
895,https://deuzem.deu.edu.tr/hakkimizda/tarihcemiz/
896,https://deuzem.deu.edu.tr/en/ana-sayfa-english/
897,https://deuzem.deu.edu.tr/yonetim-kurulu/
898,https://deuzem.deu.edu.tr/faaliyetler/
899,https://deuzem.deu.edu.tr/coursera/
900,http://onlinetip.deu.edu.tr/portal
901,https://deuzem.deu.edu.tr/?page_id=791
902,https://deuzem.deu.edu.tr/?page_id=788
903,https://deuzem.deu.edu.tr/devam-zorunlulugu/
904,https://deuzem.deu.edu.tr/faaliyetlerimiz/
905,https://deuzem.deu.edu.tr/arge/
906,https://deuzem.deu.edu.tr/hakkimizda/vizyonumuz/
907,https://deuzem.deu.edu.tr/ekibimiz/
908,https://bid.deu.edu.tr/deu-otomasyonlar/
909,https://deuzem.deu.edu.tr/ornek-sayfa/
910,https://webmail7.deu.edu.tr/
911,http://fen.deu.edu.tr/tr/ogrenci-isleri/
912,http://fen.deu.edu.tr/tr/iletisim/
913,https://fen.deu.edu.tr/tr/
914,https://fen.deu.edu.tr/duyurular/2018-2019-ogretim-yili-guz-ve-bahar-yariyili-yandal-basvuru-tarih-ve-kontenjanlari/
915,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_9156_tr.html
916,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_9832_tr.html
917,http://kimya.deu.edu.tr/
918,https://fen.deu.edu.tr/tr/bolum-tanitim-videolari/
919,https://fen.deu.edu.tr/tr/fenfakultesi-bilgilendiriyor-2/
920,https://fen.deu.edu.tr/tr/bilimsel-yayinlar/
921,https://fen.deu.edu.tr/tr/komisyonlar/
922,https://fen.deu.edu.tr/tr/tarihce/
923,https://fen.deu.edu.tr/duyurular/fakultemiz-mazeret-sinavi-basvurulari-kabul-edilen-ogrenciler/
924,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_1497_tr.html
925,http://fen.deu.edu.tr/tr/bolum-sekreterleri/
926,http://debis.deu.edu.tr/ders-katalog/2020-2021/tr/bolum_1129_tr.html
927,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_9157_tr.html
928,http://debis.deu.edu.tr/ders-katalog
929,http://fen.deu.edu.tr/tr/yardimci-hizmetler/
930,https://fen.deu.edu.tr/tr/fakulte-seminerler/
931,https://fen.deu.edu.tr/duyurular/fen-fakultesi-staj-islemleri/
932,https://fen.deu.edu.tr/tr/fakulte-kurulu/
933,https://fen.deu.edu.tr/tr/tercihim-deu-fen-fak/
934,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_1491_tr.html
935,http://fen.deu.edu.tr/tr/muhasebe/
936,https://fen.deu.edu.tr/tr/deu-bilgilendiriyor-10/
937,http://desem.deu.edu.tr/
938,https://fen.deu.edu.tr/tr/emekli-personelimiz/
939,https://fen.deu.edu.tr/tr/ogretim-planlari/
940,http://debis.deu.edu.tr/ders-katalog/2020-2021/tr/bolum_1136_tr.html
941,https://fen.deu.edu.tr/duyurular/2021bd-web-kayit-duyurusu/
942,http://debis.deu.edu.tr/ders-katalog/2020-2021/tr/bolum_9563_tr.html
943,https://fen.deu.edu.tr/duyurular/2020-2021-egitim-ogretim-yili-yaz-donemi-staj-duyurusu/
944,https://fen.deu.edu.tr/tr/sikca-sorulan-sorular-fakulte-hakkinda/
945,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_9154_tr.html
946,https://fen.deu.edu.tr/tr/bilimsel-toplantilar/
947,http://fen.deu.edu.tr/tr/ulasim-hizmetleri/
948,http://debis.deu.edu.tr/ders-katalog/2020-2021/tr/bolum_1128_tr.html
949,https://fen.deu.edu.tr/tr/fenfakultesi-bilgilendiriyor-1/
950,http://fen.deu.edu.tr/tr/ozel-kalem/
951,http://debis.deu.edu.tr/ders-katalog/2020-2021/tr/bolum_9840_tr.html
952,http://tercihrehberi.deu.edu.tr/cevrimicideu/
953,https://fen.deu.edu.tr/duyurular/erasmus-mevlana-ve-farabi-degisim-programlarinin-tanitimi/
954,https://fen.deu.edu.tr/duyurular/engelsiz-dokuz-eylul-koordinatorlugu-tarafindan-ozel-gereksinimli-ogrenciler-icin-is-akisi-uygulanmasi/
955,https://fen.deu.edu.tr/tr/dekanlarimiz/
956,http://math.deu.edu.tr/
957,https://fen.deu.edu.tr/tr/formlar/
958,https://fen.deu.edu.tr/tr/misyon-ve-vizyon/
959,http://math.deu.edu.tr
960,http://fen.deu.edu.tr/tr/staj/
961,http://debis.deu.edu.tr/ders-katalog/2020-2021/tr/bolum_1135_tr.html
962,https://fen.deu.edu.tr/tr/yonetim-kurulu/
963,https://fen.deu.edu.tr/tr/dekanlik/
964,https://fen.deu.edu.tr/tr/staj/
965,http://fen.deu.edu.tr/tr/idari-mali-isler/
966,https://math.deu.edu.tr/aday-ogrenciler/
967,https://fen.deu.edu.tr/duyurular/2020-2021-yili-bahar-donemi-yaldal-basvuru-sonuclari/
968,http://fen.deu.edu.tr/tr/evrak-kayit/
969,https://fen.deu.edu.tr/tr/uzaktan-ogretim-egiticiler/
970,https://fen.deu.edu.tr/tr/sinav-takvimi/
971,https://fen.deu.edu.tr/tr/soylesiler/
972,http://fen.deu.edu.tr/tr/teknik-hizmetler/
973,http://fizik.deu.edu.tr
974,https://fen.deu.edu.tr/tr/mevlana/
975,https://fen.deu.edu.tr/tr/bolum-yonetimleri/
976,https://fen.deu.edu.tr/tr/derece-ile-mezun-olan-ogrencilerimiz/
977,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_9785_tr.html
978,https://fen.deu.edu.tr/tr/belge-ve-formlar/
979,https://fen.deu.edu.tr/tr/stratejik-amac-ve-hedeflerimiz/
980,http://kimya.deu.edu.tr
981,https://fen.deu.edu.tr/tr/uluslararasi-isbirlikleri/
982,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/tr-c3.html
983,https://fen.deu.edu.tr/tr/farabi/
984,https://fen.deu.edu.tr/tr/logolarimiz/
985,https://fen.deu.edu.tr/duyurular/staj-is-sagligi-ve-guvenligi/
986,https://fen.deu.edu.tr/duyurular/2020-2021-bahar-donemi-mazeret-sinavlari/
987,http://sks.deu.edu.tr/tr/yemek-menusu/
988,https://fen.deu.edu.tr/tr/organizasyon-semasi/
989,https://fen.deu.edu.tr/tr/akademik-takvim-2020-2021/
990,https://fen.deu.edu.tr/tr/iletisim/
991,https://fen.deu.edu.tr/duyurular/fen-bilimleri-enstitusu-bahar-yariyili-lisansustu-egitim-basvurulari/
992,https://fen.deu.edu.tr/tr/uzaktan-ogretim-ogrenciler/
993,https://fen.deu.edu.tr/tr/meksis/
994,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_1495_tr.html
995,https://fen.deu.edu.tr/tr/sikca-sorulan-sorular-kayitlar-hakkinda/
996,https://fen.deu.edu.tr/duyurular/2020-2021-egitim-ogretim-yili-bahar-yariyili-egitim-metodu/
997,https://fen.deu.edu.tr/duyurular/dr-filip-mundt-understanding-cancer-signaling-through-mass-spectrometry-based-proteomics/
998,https://fen.deu.edu.tr/tr/page/2/
999,http://fen.deu.edu.tr/tr/bilgi-islem/
1000,http://biyoloji.deu.edu.tr/tr/
1001,http://fen.deu.edu.tr/tr/personel-kurul-isleri/
1002,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_1493_tr.html
1003,https://fen.deu.edu.tr/duyurular/yurt-disindan-ogrenci-kabul-sinavi-deyos/
1004,http://debis.deu.edu.tr/ders-katalog/2018-2019/tr/bolum_9155_tr.html
1005,https://fen.deu.edu.tr/en/
1006,https://fen.deu.edu.tr/tr/erasmusplus/
1007,http://biyoloji.deu.edu.tr
1008,https://fen.deu.edu.tr/duyurular/1132/
1009,http://imyo.deu.edu.tr/tr/hedeflerimiz/
1010,http://imyo.deu.edu.tr/tr/iletisim/ulasim/
1011,http://imyo.deu.edu.tr/duyurular/dokuz-eylul-universitesi-izmir-meslek-yuksekokulu-2020-2021-bahar-yariyili-sinav-uygulama-esaslari/
1012,http://imyo.deu.edu.tr/duyurular/2019-2020-egitim-ve-ogretim-yili-akademik-kurulu-gerceklestirildi/
1013,http://imyo.deu.edu.tr/tr/mezun-bilgi-formu/
1014,http://imyo.deu.edu.tr/tr/projeler/
1015,http://imyo.deu.edu.tr/tr/akademik/akademik-formlar/
1016,http://imyo.deu.edu.tr/tr/akademik/akademik-takvim/
1017,http://imyo.deu.edu.tr/duyurular/2020-2021-akademik-yili-takvimimiz-guncellenmistir/
1018,http://imyo.deu.edu.tr/duyurular/2020-2021-bahar-donemi-mazeret-sinavlari-ogrenci-listesi/
1019,http://imyo.deu.edu.tr/tr/stratejik-plan-hedefler/
1020,http://imyo.deu.edu.tr
1021,http://imyo.deu.edu.tr/duyurular/mesai-saatleri-degisikligi/
1022,http://imyo.deu.edu.tr/tr/okulumuz/misyonvizyon/
1023,http://imyo.deu.edu.tr/duyurular/pandemi-donemi-staj-koordinator-listesi/
1024,http://imyo.deu.edu.tr/duyurular/renesas-mcu-car-rally-2019-yarismasina-imyo-mekatronik-programi-olarak-katildik/
1025,http://imyo.deu.edu.tr/tr/okulumuz/okul-tanitimimiz/
1026,http://imyo.deu.edu.tr/tr/online-imyo/
1027,http://imyo.deu.edu.tr/duyurular/programlarimizin-15-temmuz-demokrasi-ve-milli-birlik-gunu-tasarimlari/
1028,http://imyo.deu.edu.tr/duyurular/2019-2020-bahar-yariyili-akademik-takvimi-sinav-staj-uygulamali-egitim-ile-egitim-ve-ogretime-iliskin-bilgilendirme/
1029,http://imyo.deu.edu.tr/duyurular/izmir-meslek-yuksekokulu-abstrakt-tekstil-desenleri-dijital-sergi/
1030,http://imyo.deu.edu.tr/duyurular/personelimiz-ile-yaklasan-ramazan-bayrami-vesilesiyle-hijyen-kurallari-cercevesinde-bayramlasma-gerceklestirildi/
1031,http://imyo.deu.edu.tr/duyurular/bergama-meslek-yuksekokulu-muduru-sayin-yuksekokulumuzu-ziyaret-etti/
1032,http://imyo.deu.edu.tr/duyurular/2020-2021-ogretim-yili-bahar-yariyili-ara-sinav-ve-mazeret-sinav-tarihleri/
1033,http://imyo.deu.edu.tr/tr/iletisim/
1034,http://imyo.deu.edu.tr/tr/ogrenci/
1035,http://imyo.deu.edu.tr/tr/ogrenci-isleri-birimi/
1036,http://imyo.deu.edu.tr/tr/arastirma/
1037,http://imyo.deu.edu.tr/tr/diploma-sorgulama/
1038,http://imyo.deu.edu.tr/duyurular/mazeret-sinavlari-guncellenmis-liste/
1039,http://imyo.deu.edu.tr/duyurular/2020-2021-guz-donemi-2-ek-ders-sinavina-katilacak-ogrencilerimizin-listesi/
1040,http://imyo.deu.edu.tr/duyurular/2020-2021-bahar-yariyili-basari-listesi/
1041,http://imyo.deu.edu.tr/tr/is-ve-staj-ilanlari/
1042,http://imyo.deu.edu.tr/tr/idari/belgeler/
1043,http://imyo.deu.edu.tr/tr/seminerler/
1044,http://imyo.deu.edu.tr/tr/page/2/
1045,http://imyo.deu.edu.tr/duyurular/2020-2021-bahar-donemi-ara-sinavlarinin-uzatilmasi/
1046,http://imyo.deu.edu.tr/en/
1047,http://imyo.deu.edu.tr/tr/ogrenci/degisim-programlari/erasmus/
1048,http://imyo.deu.edu.tr/tr/okulumuz/mudurlerimiz/
1049,http://imyo.deu.edu.tr/tr/okul-sanayi-koordinatorlugu/
1050,http://imyo.deu.edu.tr/duyurular/yabanci-dil-ingilizce-2-ydi-1014-ydi-1018-turk-dili-2-tdl-1002-tdl-1008-sinav-tarihleri/
1051,http://imyo.deu.edu.tr/tr/iletisim/telefon-rehberi-copy/
1052,http://imyo.deu.edu.tr/tr/yonetim/yonetim-kurulu/
1053,http://imyo.deu.edu.tr/tr/degerlerimiz/
1054,http://imyo.deu.edu.tr/tr/dilek-oneri-sikayet-2/
1055,http://imyo.deu.edu.tr/tr/yayinlar/
1056,http://imyo.deu.edu.tr/tr/akademik/
1057,http://imyo.deu.edu.tr/duyurular/oms-firmasi-ile-imyo-yonetimimiz-universite-sanayi-isbirligi-cercevesinde-gorusmeler-gerceklestirdi/
1058,http://imyo.deu.edu.tr/tr/ogrenci/kumulatif-hesaplama/
1059,http://imyo.deu.edu.tr/tr/ogrenci/mevzuat-ve-yonetmelikler/
1060,http://imyo.deu.edu.tr/duyurular/vestel-beyaz-esya-ve-elektronik-laboratuvari-acildi/
1061,http://imyo.deu.edu.tr/tr/okulumuz/
1062,http://imyo.deu.edu.tr/tr/yonetim/yuksekokul-kurulu/
1063,http://imyo.deu.edu.tr/tr/idari/idari-personel/
1064,http://imyo.deu.edu.tr/tr/
1065,http://debis.deu.edu.tr/ders-katalog/
1066,http://imyo.deu.edu.tr/tr/komisyonlar/
1067,http://imyo.deu.edu.tr/tr/akademik-danismanluk-yonergesi/
1068,http://imyo.deu.edu.tr/duyurular/imyo-meslek-sohbetleri-basliyor/
1069,http://imyo.deu.edu.tr/tr/ogrenci/ogrenci-isleri-formlari/
1070,http://destek.deuzem.deu.edu.tr/?page_id=1316
1071,http://imyo.deu.edu.tr/tr/ogrenci/edo-staj-dosyalari/
1072,http://imyo.deu.edu.tr/tr/dokuz-eylul-universitesi-tanitim-filmi/
1073,http://bid.deu.edu.tr/eduroam/
1074,http://imyo.deu.edu.tr/tr/ogrenci/degisim-programlari/farabi/
1075,http://imyo.deu.edu.tr/duyurular/2020-2021-guz-donemi-dersleri-uzaktan-ogretim-onemli-linkler/
1076,http://imyo.deu.edu.tr/tr/idari/
1077,http://imyo.deu.edu.tr/tr/akademik/bolumler/
1078,http://imyo.deu.edu.tr/tr/ogrenci/yataydikey-gecis/
1079,http://imyo.deu.edu.tr/tr/tercih-rehberi/
1080,http://imyo.deu.edu.tr/tr/ogrenci/degisim-programlari/mevlana/
1081,http://imyo.deu.edu.tr/tr/okulumuz/tarihce/
1082,http://imyo.deu.edu.tr/tr/fotograf-galerisi/
1083,http://imyo.deu.edu.tr/tr/teskilat-semasi/
1084,http://imyo.deu.edu.tr/tr/akademik/akademik-personel-copy/
1085,http://imyo.deu.edu.tr/tr/ogrenci/degisim-programlari/
1086,http://imyo.deu.edu.tr/tr/ogrenci/ogrenci-topluluklari/
1087,http://imyo.deu.edu.tr/tr/yonetim/
1088,http://tucrin.deu.edu.tr/images/IMG_7901_1024x683.JPG
1089,https://international.deu.edu.tr/farabi/sunumlar-farabi/
1090,https://international.deu.edu.tr/farabi/sss-farabi/
1091,http://international.deu.edu.tr/mevlana-duyurulari/
1092,http://web.deu.edu.tr/bologna/
1093,https://international.deu.edu.tr/farabi/farabi-galeri/
1094,https://international.deu.edu.tr/mevlana/akademisyen-hareketliligi/
1095,http://international.deu.edu.tr/erasmus-duyurulari/
1096,https://international.deu.edu.tr/erasmus/erasmus-ogrenci-hareketliligi/
1097,https://international.deu.edu.tr/dis-iliskiler-koordinatorlugu/
1098,https://international.deu.edu.tr/mevlana/
1099,https://international.deu.edu.tr/diploma-denklik-belgesi-lise/
1100,https://international.deu.edu.tr/erasmus/faydali-linkler-erasmus/
1101,https://international.deu.edu.tr/farabi/farabi-koordinatorleri/
